mutant_id,fraction_disordered,has_clash,iptm,ptm,ranking_score,pLDDT,ipLDDT,binding_score
mutant_0283,0.08,0.0,0.77,0.78,0.81,91.39430512016712,90.74163551401868,6.562382334292788
mutant_0284,0.08,0.0,0.71,0.73,0.75,90.73569487983286,89.55842857142858,6.0
mutant_0285,0.07,0.0,0.77,0.78,0.81,91.44322884012539,90.7346511627907,7.216881402068855
mutant_0286,0.08,0.0,0.67,0.71,0.71,90.67993730407521,89.67516129032259,6.0
mutant_0287,0.08,0.0,0.77,0.78,0.81,91.51528735632199,90.68055813953488,6.388842694512065
mutant_0288,0.07,0.0,0.42,0.55,0.49,87.67449320794142,84.80587234042552,6.0
mutant_0289,0.08,0.0,0.7,0.72,0.74,90.97194357366767,90.425625,6.0
mutant_0290,0.07,0.0,0.72,0.74,0.76,91.27028213166136,89.81155963302753,6.211864898910266
mutant_0291,0.08,0.0,0.78,0.78,0.81,91.87819226750257,91.90961722488039,6.0
mutant_0292,0.07,0.0,0.46,0.55,0.52,89.51910135841166,87.52813953488372,6.269819354631125
mutant_0293,0.07,0.0,0.64,0.7,0.69,90.15036572622782,87.94944444444444,7.628547261921973
mutant_0294,0.08,0.0,0.76,0.77,0.8,91.60110762800402,90.67690909090908,6.0
mutant_0295,0.08,0.0,0.71,0.73,0.75,90.68142110762794,88.86432558139536,6.0
mutant_0296,0.07,0.0,0.44,0.54,0.49,89.22206896551741,86.55122171945702,6.0
mutant_0297,0.08,0.0,0.77,0.78,0.81,91.58494252873552,90.74037209302325,7.813855225901446
mutant_0298,0.08,0.0,0.69,0.71,0.73,90.95806687565299,89.8430243902439,6.0
mutant_0299,0.07,0.0,0.68,0.71,0.72,90.75125391849528,89.16570754716983,7.630124623949082
mutant_0300,0.07,0.0,0.68,0.72,0.72,90.50448275862085,88.48939814814814,7.522987322006585
mutant_0301,0.08,0.0,0.77,0.78,0.81,91.51176593521436,90.87009389671363,7.830411054923888
mutant_0302,0.08,0.0,0.78,0.79,0.82,91.64648902821317,91.08282407407407,6.173261837999225
mutant_0303,0.08,0.0,0.77,0.78,0.81,91.42374085684429,90.73775700934578,6.889837635387706
mutant_0304,0.08,0.0,0.77,0.78,0.81,91.76639498432598,91.27775119617226,7.290288603467334
mutant_0305,0.07,0.0,0.73,0.75,0.77,92.07516196447229,91.50943127962084,6.0
mutant_0306,0.08,0.0,0.77,0.78,0.81,91.60547544409627,90.7261111111111,8.100539575126026
mutant_0307,0.07,0.0,0.67,0.71,0.72,91.02205851619642,89.81700460829492,6.0
mutant_0308,0.08,0.0,0.76,0.77,0.8,91.40151515151516,90.64356481481482,6.557622390580128
mutant_0309,0.07,0.0,0.68,0.71,0.72,90.91824451410658,89.44808219178083,6.094407100374835
mutant_0310,0.08,0.0,0.77,0.78,0.81,91.65819226750267,91.00934883720932,6.0
mutant_0311,0.08,0.0,0.77,0.78,0.81,91.59228840125405,90.77306976744185,7.607989874068363
mutant_0312,0.08,0.0,0.78,0.78,0.82,91.75587251828621,91.0646543778802,7.14469960916793
mutant_0313,0.07,0.0,0.76,0.77,0.8,91.59709508881917,90.50382488479264,6.0
mutant_0314,0.07,0.0,0.59,0.66,0.64,90.07714733542326,88.0851627906977,6.0
mutant_0315,0.07,0.0,0.7,0.73,0.74,90.80555903866248,89.20173708920188,7.326230717322944
mutant_0316,0.07,0.0,0.44,0.55,0.5,88.83838035527687,85.70877272727273,6.0
mutant_0317,0.08,0.0,0.76,0.77,0.8,91.31898641588312,90.41247663551404,6.643560839123507
mutant_0318,0.08,0.0,0.77,0.78,0.81,91.59230929989546,90.996,7.287362216137699
mutant_0319,0.08,0.0,0.75,0.77,0.8,91.48250783699045,90.56513888888888,6.0
mutant_0320,0.08,0.0,0.64,0.69,0.69,90.73638453500512,90.08359223300971,6.0
mutant_0321,0.08,0.0,0.77,0.78,0.81,91.51848484848473,90.68906976744186,7.369750829861577
mutant_0322,0.07,0.0,0.69,0.72,0.73,91.61467084639492,90.86981395348838,6.0
mutant_0323,0.07,0.0,0.58,0.65,0.63,89.95042842215256,87.7231506849315,6.0
mutant_0324,0.08,0.0,0.41,0.52,0.47,88.69958202716825,85.57199074074076,6.0
mutant_0325,0.08,0.0,0.77,0.78,0.81,91.59520376175544,90.76119266055046,6.134494729917492
mutant_0326,0.07,0.0,0.74,0.76,0.78,91.42661442006272,90.453732718894,6.0
mutant_0327,0.07,0.0,0.67,0.71,0.71,91.07805642633227,89.7823394495413,6.0
mutant_0328,0.08,0.0,0.4,0.52,0.46,88.63650992685479,85.58307339449541,6.0
mutant_0329,0.08,0.0,0.77,0.78,0.81,91.4617868338559,90.53046296296297,7.410814311090945
mutant_0330,0.08,0.0,0.76,0.77,0.8,91.42570532915359,90.6515668202765,6.488951908851969
mutant_0331,0.07,0.0,0.43,0.53,0.48,88.9392685475444,86.09643192488262,6.0
mutant_0332,0.07,0.0,0.41,0.53,0.47,88.95909090909103,86.41369863013698,6.0
mutant_0333,0.07,0.0,0.74,0.75,0.78,90.76270637408558,89.08217592592594,6.0
mutant_0334,0.08,0.0,0.77,0.78,0.81,91.46127481713687,90.50192660550458,6.798290896316575
mutant_0335,0.08,0.0,0.76,0.77,0.8,91.39239289446199,90.6883962264151,6.767058006943569
mutant_0336,0.08,0.0,0.78,0.78,0.82,91.64174503657264,90.76400921658987,7.995387703342071
mutant_0337,0.08,0.0,0.76,0.77,0.8,91.5112121212122,90.43657534246576,6.0
mutant_0338,0.08,0.0,0.65,0.69,0.7,90.71029258098228,90.01106280193237,6.0
mutant_0339,0.07,0.0,0.7,0.73,0.74,91.22629049111795,89.8095890410959,6.0
mutant_0340,0.08,0.0,0.77,0.78,0.81,91.3507210031348,90.6072558139535,6.79305644352267
mutant_0341,0.08,0.0,0.75,0.76,0.79,91.51668756530832,90.51050925925925,6.0
mutant_0342,0.07,0.0,0.67,0.7,0.71,90.6741588296761,89.0737558685446,7.58763648791701
mutant_0343,0.08,0.0,0.56,0.64,0.62,89.76074190177637,86.87548672566372,6.0
mutant_0344,0.08,0.0,0.76,0.77,0.8,91.41939393939383,90.39601851851852,6.201148196241476
mutant_0345,0.08,0.0,0.76,0.77,0.8,91.47912225705328,90.54240740740741,6.0
mutant_0346,0.08,0.0,0.72,0.73,0.76,91.11717868338556,90.69666666666669,6.0
mutant_0347,0.07,0.0,0.66,0.71,0.71,91.08993730407528,90.0727358490566,6.0
mutant_0348,0.08,0.0,0.77,0.78,0.81,91.55257053291542,91.04782407407409,6.452853041493765
mutant_0349,0.08,0.0,0.74,0.76,0.78,91.05743991640526,89.6868544600939,6.0
mutant_0350,0.08,0.0,0.78,0.78,0.82,91.84077324973873,91.51385714285715,7.116015118759744
mutant_0351,0.08,0.0,0.69,0.72,0.74,90.42685475444098,88.92985645933014,7.141039012350124
mutant_0352,0.08,0.0,0.43,0.53,0.49,88.91984326018822,86.57363636363637,6.0
mutant_0353,0.07,0.0,0.77,0.78,0.81,91.39937304075231,90.62632558139535,6.0
mutant_0354,0.08,0.0,0.78,0.79,0.82,91.98844305120177,91.68170616113744,6.0
mutant_0355,0.08,0.0,0.77,0.78,0.81,91.64494252873561,90.6966513761468,6.0
mutant_0356,0.08,0.0,0.77,0.78,0.81,91.51002089864159,90.65754629629629,6.471766042933784
mutant_0357,0.07,0.0,0.76,0.77,0.8,91.27584117032386,90.34088372093024,6.272062508616004
mutant_0358,0.08,0.0,0.62,0.68,0.67,90.19512016718909,88.75106976744186,6.0
mutant_0359,0.07,0.0,0.58,0.65,0.63,89.93905956112846,87.53395454545455,6.0
mutant_0360,0.07,0.0,0.65,0.69,0.69,90.43733542319752,88.64806306306308,6.0
mutant_0361,0.08,0.0,0.77,0.78,0.81,91.60283176593515,90.77861751152074,7.40509983896277
mutant_0362,0.07,0.0,0.71,0.73,0.75,91.15459770114934,89.85222222222222,6.0
mutant_0363,0.08,0.0,0.72,0.73,0.76,91.08838035527691,90.47028985507245,6.0
mutant_0364,0.08,0.0,0.77,0.78,0.81,91.49931034482758,90.89903225806454,7.623790878643486
mutant_0365,0.08,0.0,0.76,0.77,0.8,91.43438871473353,90.44746543778801,6.567974581308995
mutant_0366,0.08,0.0,0.64,0.69,0.69,89.95746081504691,88.04106481481483,6.222454240886733
mutant_0367,0.07,0.0,0.7,0.73,0.74,91.32771159874606,90.21642533936652,6.0
mutant_0368,0.08,0.0,0.64,0.69,0.69,90.94172413793102,90.40120772946858,6.0
mutant_0369,0.07,0.0,0.73,0.75,0.77,91.33608150470224,90.08916666666667,6.0
mutant_0370,0.07,0.0,0.58,0.64,0.63,90.32219435736675,88.14062780269059,6.0
mutant_0371,0.07,0.0,0.77,0.78,0.81,91.70300940438864,90.70907834101384,8.483702906297147
mutant_0372,0.07,0.0,0.77,0.77,0.81,91.67006269592464,90.76981395348838,8.120354939937537
mutant_0373,0.08,0.0,0.77,0.78,0.81,91.49028213166146,90.83154929577466,7.907562454290349
mutant_0374,0.08,0.0,0.77,0.78,0.81,91.63496342737733,90.82136986301369,6.937518992793578
mutant_0375,0.07,0.0,0.48,0.57,0.53,88.88264367816087,86.31768867924528,6.0
mutant_0376,0.07,0.0,0.78,0.79,0.82,91.86562173458718,91.12470319634703,7.115389265252493
mutant_0377,0.08,0.0,0.65,0.7,0.7,90.26437826541269,88.73417061611374,7.632287645835909
mutant_0378,0.07,0.0,0.49,0.57,0.54,89.14530825496351,86.66620535714286,6.0
mutant_0379,0.07,0.0,0.72,0.74,0.76,90.77136886102403,89.13162037037037,6.0
mutant_0380,0.08,0.0,0.77,0.78,0.81,91.55125391849522,90.70777777777778,6.896903950655351
mutant_0381,0.08,0.0,0.73,0.75,0.77,90.99693834900724,90.06177033492823,6.0
mutant_0382,0.07,0.0,0.59,0.65,0.64,89.71068965517256,87.18004504504505,6.0
mutant_0383,0.08,0.0,0.7,0.73,0.75,91.54764890282135,91.100931372549,6.72888695054636
mutant_0384,0.07,0.0,0.52,0.6,0.57,89.77212121212116,87.29734234234235,6.177154329665792
mutant_0385,0.07,0.0,0.44,0.54,0.49,89.23018808777417,86.53566371681416,6.0
mutant_0386,0.08,0.0,0.67,0.71,0.71,90.35502612330201,89.01483720930234,6.707059447308469
mutant_0387,0.08,0.0,0.67,0.71,0.72,90.41147335423199,88.8494859813084,7.000977402650048
mutant_0388,0.07,0.0,0.48,0.56,0.53,89.69876698014617,87.43789719626167,6.0
mutant_0389,0.08,0.0,0.73,0.75,0.77,90.87773249738788,89.2936405529954,6.0
mutant_0390,0.07,0.0,0.7,0.73,0.74,91.28233019853708,89.87824074074076,6.0
mutant_0391,0.08,0.0,0.77,0.78,0.81,91.52915360501572,90.76888372093023,6.761523118134218
mutant_0392,0.08,0.0,0.69,0.72,0.74,91.07423197492153,90.48219047619048,6.0
mutant_0393,0.08,0.0,0.71,0.73,0.75,90.58778474399176,89.30638497652583,7.403379440145507
mutant_0394,0.08,0.0,0.7,0.73,0.75,91.2716196447232,90.5029716981132,6.0
mutant_0395,0.07,0.0,0.68,0.72,0.73,90.89549634273783,89.06506976744187,6.0
mutant_0396,0.07,0.0,0.76,0.77,0.8,91.59191222570529,90.50849765258215,6.0
mutant_0397,0.07,0.0,0.68,0.72,0.73,91.42231974921638,90.23980392156862,6.0
mutant_0398,0.07,0.0,0.52,0.6,0.57,89.89006269592473,87.60410958904112,6.0
mutant_0399,0.07,0.0,0.71,0.73,0.75,90.72211076280048,89.0999537037037,6.0
mutant_0400,0.08,0.0,0.67,0.71,0.72,90.91598746081509,89.91850241545896,6.0
mutant_0401,0.08,0.0,0.76,0.77,0.8,91.41920585161957,90.69430555555556,6.0
mutant_0402,0.08,0.0,0.68,0.71,0.73,91.11036572622754,90.18758293838863,6.0
mutant_0403,0.07,0.0,0.63,0.69,0.68,90.57495297805649,88.85064220183487,6.0
mutant_0404,0.08,0.0,0.4,0.51,0.46,88.43115987460814,85.20684684684684,6.0
mutant_0405,0.07,0.0,0.7,0.72,0.74,90.74793103448269,89.03548076923076,6.848771922404655
mutant_0406,0.08,0.0,0.77,0.78,0.81,91.61589341692795,91.03055813953488,7.864943326787306
mutant_0407,0.07,0.0,0.72,0.75,0.76,90.84456635318705,89.17085972850678,6.0
mutant_0408,0.07,0.0,0.73,0.75,0.77,90.91317659352141,89.3659722222222,6.0
mutant_0409,0.07,0.0,0.51,0.59,0.57,89.27972831765932,86.308407079646,6.0
mutant_0410,0.08,0.0,0.41,0.52,0.47,88.87988505747128,85.4983870967742,6.0
mutant_0411,0.08,0.0,0.78,0.78,0.82,91.6165308254964,90.64633027522936,6.0
mutant_0412,0.07,0.0,0.72,0.74,0.76,90.65888192267515,89.00657276995304,6.0
mutant_0413,0.07,0.0,0.75,0.76,0.79,91.27378265412759,90.03917431192659,6.0
mutant_0414,0.08,0.0,0.69,0.72,0.73,90.41778474399162,89.08771028037383,7.876123800351919
mutant_0415,0.07,0.0,0.58,0.65,0.63,90.27230929989538,87.94369369369369,6.0
mutant_0416,0.08,0.0,0.77,0.78,0.81,91.60691745036573,90.80884259259258,7.423582739503021
mutant_0417,0.07,0.0,0.77,0.78,0.81,91.61669801462918,90.65700934579439,6.7399873495449
mutant_0418,0.07,0.0,0.72,0.74,0.76,91.00935214211073,89.9250234741784,6.0
mutant_0419,0.07,0.0,0.77,0.78,0.81,91.73145245559039,90.66170506912442,6.191613728128868
mutant_0420,0.08,0.0,0.67,0.71,0.71,90.84985370950868,89.82473684210525,6.0
mutant_0421,0.08,0.0,0.77,0.78,0.81,91.53637408568456,90.73751152073733,7.812526825314727
mutant_0422,0.07,0.0,0.7,0.73,0.75,91.28818181818194,89.6812918660287,6.0
mutant_0423,0.08,0.0,0.77,0.77,0.81,91.35715778474405,90.62488262910799,6.659720374107756
mutant_0424,0.07,0.0,0.59,0.65,0.64,90.34745036572622,88.53068807339449,6.592528320866773
mutant_0425,0.07,0.0,0.52,0.6,0.58,90.02530825496336,87.9917619047619,6.0
mutant_0426,0.07,0.0,0.63,0.69,0.68,90.24251828631132,88.24418604651163,6.0
mutant_0427,0.07,0.0,0.52,0.6,0.57,89.27806687565311,86.29092105263157,6.0
mutant_0428,0.08,0.0,0.43,0.53,0.49,88.82710553814002,85.55595348837211,6.0
mutant_0429,0.08,0.0,0.44,0.54,0.5,89.15235109717872,87.22348623853212,6.0
mutant_0430,0.08,0.0,0.76,0.77,0.8,91.59039707419021,90.81981395348838,6.0
mutant_0431,0.08,0.0,0.65,0.69,0.69,90.76696969696982,90.16391304347826,6.0
mutant_0432,0.08,0.0,0.77,0.78,0.81,91.60997910135846,90.7420930232558,6.0
mutant_0433,0.08,0.0,0.76,0.77,0.8,91.37972831765934,90.63817757009346,7.135206460156083
mutant_0434,0.08,0.0,0.43,0.53,0.49,89.11277951933133,86.48235849056603,6.0
mutant_0435,0.08,0.0,0.77,0.78,0.81,91.57297805642641,90.6943119266055,7.503255644074486
mutant_0436,0.07,0.0,0.76,0.77,0.79,91.07067920585158,89.4833486238532,7.958147149634843
mutant_0437,0.07,0.0,0.46,0.56,0.52,89.37178683385592,86.91191111111111,6.412655552203056
mutant_0438,0.08,0.0,0.76,0.77,0.8,91.46510971786842,90.54558139534885,6.0
mutant_0439,0.08,0.0,0.77,0.78,0.81,91.44154649947761,90.51013824884791,6.965512471322274
mutant_0440,0.07,0.0,0.75,0.76,0.79,91.18841170323931,89.99899082568807,6.666594815171096
mutant_0441,0.07,0.0,0.59,0.66,0.64,90.09285266457681,87.71714285714286,6.0
mutant_0442,0.08,0.0,0.41,0.52,0.47,88.81158829676085,86.02764976958525,6.0
mutant_0443,0.08,0.0,0.77,0.78,0.81,91.52177638453502,90.63655963302753,6.0
mutant_0444,0.08,0.0,0.77,0.78,0.81,91.57166144200629,90.77018518518518,6.0
mutant_0445,0.07,0.0,0.7,0.73,0.75,90.55749216300924,88.72423963133639,6.42182476888549
mutant_0446,0.07,0.0,0.43,0.54,0.49,88.99398119122267,85.98119266055046,6.0
mutant_0447,0.08,0.0,0.78,0.79,0.82,91.67309299895516,90.70577981651377,7.490290638722986
mutant_0448,0.07,0.0,0.66,0.71,0.71,91.058735632184,89.46529953917052,6.0
mutant_0449,0.07,0.0,0.4,0.52,0.46,87.93678160919545,84.8220465116279,6.0
mutant_0450,0.07,0.0,0.63,0.68,0.68,90.57630094043877,88.91537735849056,6.963084840236526
mutant_0451,0.07,0.0,0.68,0.72,0.72,91.1361233019854,89.83693023255815,6.381485146650228
mutant_0452,0.08,0.0,0.76,0.77,0.8,91.64000000000013,91.61211538461538,6.0
mutant_0453,0.07,0.0,0.71,0.73,0.75,91.10041797283183,89.49159624413146,8.04012228435778
mutant_0454,0.07,0.0,0.51,0.6,0.56,89.54211076280058,86.8813004484305,6.143498985393106
mutant_0455,0.08,0.0,0.68,0.72,0.72,90.48371995820268,88.47129629629632,7.563234692341045
mutant_0456,0.07,0.0,0.73,0.75,0.77,90.746802507837,89.07444444444445,6.0
mutant_0457,0.07,0.0,0.68,0.72,0.73,91.20303030303022,90.09396313364056,6.0
mutant_0458,0.08,0.0,0.76,0.77,0.8,91.4034378265413,90.78772093023257,6.977421380311843
mutant_0459,0.08,0.0,0.71,0.74,0.75,91.59797283176587,91.2922549019608,6.0
mutant_0460,0.08,0.0,0.7,0.73,0.75,90.53058516196467,89.1993396226415,6.831388146918016
mutant_0461,0.08,0.0,0.75,0.76,0.79,91.49417972831745,90.46899543378996,6.0
mutant_0462,0.07,0.0,0.48,0.57,0.53,89.58520376175551,86.68449074074073,6.0
mutant_0463,0.08,0.0,0.7,0.73,0.74,91.35935214211074,90.97415841584157,6.0
mutant_0464,0.08,0.0,0.4,0.52,0.46,88.99173458725187,86.67986425339366,6.0
mutant_0465,0.08,0.0,0.71,0.73,0.75,90.50494252873564,88.9386320754717,6.832437624077836
mutant_0466,0.07,0.0,0.67,0.71,0.72,90.39574712643673,88.4611214953271,7.273381898978335
mutant_0467,0.08,0.0,0.72,0.73,0.76,91.20867293625909,90.42458937198067,6.0
mutant_0468,0.07,0.0,0.76,0.77,0.8,91.51208986415878,90.3336111111111,6.58277738463391
mutant_0469,0.07,0.0,0.56,0.63,0.61,89.71854754440952,87.20286363636363,6.0
mutant_0470,0.08,0.0,0.71,0.73,0.75,91.2223615464996,90.9356937799043,6.0
mutant_0471,0.08,0.0,0.46,0.55,0.51,89.2457366771158,86.2079723502304,6.0
mutant_0472,0.08,0.0,0.76,0.77,0.8,91.40012539184953,90.61657407407408,8.128970387337453
mutant_0473,0.08,0.0,0.77,0.78,0.81,91.47583072100299,90.85140186915886,7.430588334019192
mutant_0474,0.08,0.0,0.44,0.54,0.49,89.0115047021944,86.7425462962963,6.0
mutant_0475,0.08,0.0,0.77,0.78,0.81,91.41542319749215,90.72556603773585,7.120621737069945
mutant_0476,0.08,0.0,0.76,0.77,0.8,91.42192267502611,90.41711009174313,6.0
mutant_0477,0.08,0.0,0.67,0.71,0.71,90.48078369905949,89.17817757009347,6.0
mutant_0478,0.07,0.0,0.7,0.73,0.75,90.57653082549632,88.6736405529954,6.29863392216641
mutant_0479,0.08,0.0,0.78,0.78,0.81,91.7149738766979,90.82948837209304,6.734720521941621
mutant_0480,0.08,0.0,0.72,0.74,0.76,90.82647857889255,89.15861111111111,6.0
mutant_0481,0.07,0.0,0.43,0.54,0.49,89.26182863113901,86.56922727272729,6.397961605831931
mutant_0482,0.08,0.0,0.77,0.78,0.81,91.59068965517243,90.77874418604651,7.81182553632429
mutant_0483,0.07,0.0,0.7,0.73,0.74,90.5940752351097,88.62408256880734,6.587071297383289
mutant_0484,0.08,0.0,0.78,0.78,0.82,91.59490073145247,90.81260273972605,7.870565748719319
mutant_0485,0.07,0.0,0.76,0.77,0.79,91.34549634273782,90.52516431924883,7.239712828368913
mutant_0486,0.07,0.0,0.44,0.56,0.5,88.64576802507834,85.73502074688797,6.0
mutant_0487,0.07,0.0,0.58,0.65,0.63,89.88131661441989,88.20714285714286,6.443058253228998
mutant_0488,0.08,0.0,0.62,0.67,0.67,89.90886102403347,87.59013574660635,6.0
mutant_0489,0.08,0.0,0.72,0.73,0.76,91.12391849529779,90.29922705314011,6.0
mutant_0490,0.08,0.0,0.77,0.78,0.81,91.61648902821315,90.83472477064221,7.418558949051039
mutant_0491,0.08,0.0,0.77,0.78,0.81,91.58053291536051,90.88764976958525,6.93762822178492
mutant_0492,0.07,0.0,0.75,0.76,0.79,91.27768025078375,90.42521126760563,7.274323826062832
mutant_0493,0.07,0.0,0.68,0.72,0.73,90.91680250783698,89.23609302325582,6.0
mutant_0494,0.08,0.0,0.77,0.78,0.81,91.46601880877753,90.79348837209304,7.171382158912846
mutant_0495,0.07,0.0,0.54,0.61,0.59,89.47911180773237,87.21567441860464,6.0
mutant_0496,0.07,0.0,0.76,0.77,0.8,91.38985370950901,90.3002752293578,6.0
mutant_0497,0.07,0.0,0.55,0.62,0.6,89.97920585161968,87.50090090090092,6.0
mutant_0498,0.08,0.0,0.77,0.78,0.81,91.49318704284202,90.56553488372094,7.29712312442815
mutant_0499,0.07,0.0,0.65,0.7,0.7,90.03632183908047,87.95171171171172,6.0
mutant_0500,0.08,0.0,0.77,0.78,0.81,91.68638453500512,90.9827397260274,6.880469447618093
mutant_0501,0.07,0.0,0.66,0.7,0.71,90.86781609195393,89.54649769585254,6.0
mutant_0502,0.07,0.0,0.45,0.55,0.51,89.356196447231,86.44920560747663,6.0
mutant_0503,0.07,0.0,0.76,0.77,0.8,91.28910135841191,90.42971962616824,6.706986953952375
mutant_0504,0.08,0.0,0.54,0.61,0.59,89.79205851619643,87.92990740740741,6.0
mutant_0505,0.07,0.0,0.77,0.78,0.81,91.68095088819233,90.80609302325584,7.557646263192242
mutant_0506,0.08,0.0,0.77,0.78,0.81,91.52892371995817,90.63953488372093,7.219753676188309
mutant_0507,0.08,0.0,0.77,0.78,0.81,91.5124346917452,90.60314814814814,6.827393559344453
mutant_0508,0.08,0.0,0.77,0.78,0.81,91.58530825496337,90.79174311926604,7.124615871406768
mutant_0509,0.08,0.0,0.77,0.78,0.81,91.45146290491118,90.82560747663551,6.982588880923331
mutant_0510,0.08,0.0,0.66,0.7,0.71,90.7161128526646,89.66167464114832,6.107601673412193
mutant_0511,0.07,0.0,0.57,0.64,0.62,90.2740752351098,87.97409909909909,6.0
mutant_0512,0.08,0.0,0.77,0.78,0.81,91.59190177638456,91.04328703703703,6.826483310843325
mutant_0513,0.07,0.0,0.75,0.76,0.79,91.52038662486942,90.58393518518518,6.0
mutant_0514,0.08,0.0,0.76,0.77,0.8,91.56470219435751,90.5597663551402,6.175731911764198
mutant_0515,0.08,0.0,0.7,0.73,0.75,91.08305120167195,90.24961538461538,6.0
mutant_0516,0.07,0.0,0.53,0.61,0.58,89.85320794148377,87.56869369369369,6.0
mutant_0517,0.08,0.0,0.71,0.72,0.75,91.04943573667705,90.53183574879225,6.0
mutant_0518,0.07,0.0,0.51,0.6,0.56,89.75005224660399,87.6796682464455,6.203014783610731
mutant_0519,0.07,0.0,0.76,0.77,0.8,91.5870950888193,90.43581395348836,7.956319639444698
mutant_0520,0.08,0.0,0.73,0.75,0.77,90.95609195402314,89.40319444444445,6.0
mutant_0521,0.08,0.0,0.77,0.78,0.81,91.62804597701154,91.15728971962618,6.973190004065493
mutant_0522,0.07,0.0,0.59,0.65,0.63,90.31802507836989,88.1318918918919,6.0
mutant_0523,0.07,0.0,0.63,0.69,0.68,90.26599791013585,88.15386363636362,6.0
mutant_0524,0.07,0.0,0.72,0.74,0.76,90.80598746081522,89.17930555555553,6.0
mutant_0525,0.08,0.0,0.77,0.78,0.81,91.6440856844304,91.20934579439252,6.813721403563988
mutant_0526,0.08,0.0,0.59,0.66,0.65,89.82071055381394,88.28576190476191,6.0
mutant_0527,0.08,0.0,0.77,0.78,0.81,91.29189132706374,90.3826267281106,7.404507178865369
mutant_0528,0.07,0.0,0.77,0.78,0.81,91.7074817136886,90.78981818181819,7.049435367800125
mutant_0529,0.07,0.0,0.66,0.7,0.7,90.89351097178691,89.81746411483253,6.21716707950169
mutant_0530,0.08,0.0,0.7,0.73,0.75,90.5499895506792,89.21065420560748,6.0
mutant_0531,0.08,0.0,0.76,0.77,0.8,91.40504702194359,90.30546296296296,7.060017008810703
mutant_0532,0.08,0.0,0.77,0.77,0.8,91.54527690700098,91.18817307692308,6.501414906861752
mutant_0533,0.07,0.0,0.59,0.65,0.64,89.82509926854758,87.16941704035874,6.0
mutant_0534,0.07,0.0,0.7,0.73,0.75,91.39016718913274,90.42276497695853,6.0
mutant_0535,0.07,0.0,0.62,0.68,0.67,90.3119958202716,88.88990783410138,6.0
mutant_0536,0.08,0.0,0.77,0.78,0.81,91.39324973876687,90.76509259259261,6.998684474669306
mutant_0537,0.08,0.0,0.76,0.77,0.8,91.2209926854754,90.20229357798165,7.296371871533915
mutant_0538,0.08,0.0,0.69,0.72,0.74,91.01205851619649,89.45262910798121,6.0
mutant_0539,0.07,0.0,0.52,0.61,0.57,89.82383490073144,87.54138392857143,6.0
mutant_0540,0.07,0.0,0.68,0.72,0.73,91.1128108672937,89.71608294930876,6.883987302295008
mutant_0541,0.07,0.0,0.68,0.71,0.72,90.9104179728318,89.52089622641509,6.73233520100344
